eventName,eventId,year,awardName,categoryName,newCategoryName,primaryNomineeName,primaryNomineeCode,secondaryNomineeName,secondaryNomineeCode,awardNominationId,isWinner,string
"Academy Awards, USA",ev0000003,2014,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['June Squibb'],['nm0820053'],['Nebraska'],['tt1821549'],an0481764,False,"{""primaryNominees"": [""nm0820053""], ""secondaryNominees"": [""tt1821549""]}"
"Academy Awards, USA",ev0000003,2014,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Sally Hawkins'],['nm1020089'],['Blue Jasmine'],['tt2334873'],an0481760,False,"{""primaryNominees"": [""nm1020089""], ""secondaryNominees"": [""tt2334873""]}"
"Academy Awards, USA",ev0000003,2015,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Patricia Arquette'],['nm0000099'],['Boyhood'],['tt1065073'],an0606480,True,"{""primaryNominees"": [""nm0000099""], ""secondaryNominees"": [""tt1065073""]}"
"Academy Awards, USA",ev0000003,2015,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Emma Stone'],['nm1297015'],['Birdman or (The Unexpected Virtue of Ignorance)'],['tt2562232'],an0606483,False,"{""primaryNominees"": [""nm1297015""], ""secondaryNominees"": [""tt2562232""]}"
"Academy Awards, USA",ev0000003,2015,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Keira Knightley'],['nm0461136'],['The Imitation Game'],['tt2084970'],an0606482,False,"{""primaryNominees"": [""nm0461136""], ""secondaryNominees"": [""tt2084970""]}"
"Academy Awards, USA",ev0000003,2015,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Laura Dern'],['nm0000368'],['Wild'],['tt2305051'],an0606481,False,"{""primaryNominees"": [""nm0000368""], ""secondaryNominees"": [""tt2305051""]}"
"Academy Awards, USA",ev0000003,2015,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Meryl Streep'],['nm0000658'],['Into the Woods'],['tt2180411'],an0606484,False,"{""primaryNominees"": [""nm0000658""], ""secondaryNominees"": [""tt2180411""]}"
"Academy Awards, USA",ev0000003,2016,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Alicia Vikander'],['nm2539953'],['The Danish Girl'],['tt0810819'],an0704487,True,"{""primaryNominees"": [""nm2539953""], ""secondaryNominees"": [""tt0810819""]}"
"Academy Awards, USA",ev0000003,2016,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Jennifer Jason Leigh'],['nm0000492'],['The Hateful Eight'],['tt3460252'],an0704486,False,"{""primaryNominees"": [""nm0000492""], ""secondaryNominees"": [""tt3460252""]}"
"Academy Awards, USA",ev0000003,2016,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Kate Winslet'],['nm0000701'],['Steve Jobs'],['tt2080374'],an0704488,False,"{""primaryNominees"": [""nm0000701""], ""secondaryNominees"": [""tt2080374""]}"
"Academy Awards, USA",ev0000003,2016,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Rachel McAdams'],['nm1046097'],['Spotlight'],['tt1895587'],an0704489,False,"{""primaryNominees"": [""nm1046097""], ""secondaryNominees"": [""tt1895587""]}"
"Academy Awards, USA",ev0000003,2016,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Rooney Mara'],['nm1913734'],['Carol'],['tt2402927'],an0704490,False,"{""primaryNominees"": [""nm1913734""], ""secondaryNominees"": [""tt2402927""]}"
"Academy Awards, USA",ev0000003,2017,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Viola Davis'],['nm0205626'],['Fences'],['tt2671706'],an0808539,True,"{""primaryNominees"": [""nm0205626""], ""secondaryNominees"": [""tt2671706""]}"
"Academy Awards, USA",ev0000003,2017,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Michelle Williams'],['nm0931329'],['Manchester by the Sea'],['tt4034228'],an0808543,False,"{""primaryNominees"": [""nm0931329""], ""secondaryNominees"": [""tt4034228""]}"
"Academy Awards, USA",ev0000003,2017,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Naomie Harris'],['nm0365140'],['Moonlight'],['tt4975722'],an0808540,False,"{""primaryNominees"": [""nm0365140""], ""secondaryNominees"": [""tt4975722""]}"
"Academy Awards, USA",ev0000003,2017,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Nicole Kidman'],['nm0000173'],['Lion'],['tt3741834'],an0808541,False,"{""primaryNominees"": [""nm0000173""], ""secondaryNominees"": [""tt3741834""]}"
"Academy Awards, USA",ev0000003,2017,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Octavia Spencer'],['nm0818055'],['Hidden Figures'],['tt4846340'],an0808542,False,"{""primaryNominees"": [""nm0818055""], ""secondaryNominees"": [""tt4846340""]}"
"Academy Awards, USA",ev0000003,2018,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Allison Janney'],['nm0005049'],"['I, Tonya']",['tt5580036'],an0943576,True,"{""primaryNominees"": [""nm0005049""], ""secondaryNominees"": [""tt5580036""]}"
"Academy Awards, USA",ev0000003,2018,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Laurie Metcalf'],['nm0582418'],['Lady Bird'],['tt4925292'],an0943577,False,"{""primaryNominees"": [""nm0582418""], ""secondaryNominees"": [""tt4925292""]}"
"Academy Awards, USA",ev0000003,2018,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Lesley Manville'],['nm0544334'],['Phantom Thread'],['tt5776858'],an0943581,False,"{""primaryNominees"": [""nm0544334""], ""secondaryNominees"": [""tt5776858""]}"
"Academy Awards, USA",ev0000003,2018,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Mary J. Blige'],['nm0004763'],['Mudbound'],['tt2396589'],an0908194,False,"{""primaryNominees"": [""nm0004763""], ""secondaryNominees"": [""tt2396589""]}"
"Academy Awards, USA",ev0000003,2018,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Octavia Spencer'],['nm0818055'],['The Shape of Water'],['tt5580390'],an0943579,False,"{""primaryNominees"": [""nm0818055""], ""secondaryNominees"": [""tt5580390""]}"
"Academy Awards, USA",ev0000003,2019,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Regina King'],['nm0005093'],['If Beale Street Could Talk'],['tt7125860'],an1141335,True,"{""primaryNominees"": [""nm0005093""], ""secondaryNominees"": [""tt7125860""]}"
"Academy Awards, USA",ev0000003,2019,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Amy Adams'],['nm0010736'],['Vice'],['tt6266538'],an1139328,False,"{""primaryNominees"": [""nm0010736""], ""secondaryNominees"": [""tt6266538""]}"
"Academy Awards, USA",ev0000003,2019,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Emma Stone'],['nm1297015'],['The Favourite'],['tt5083738'],an1141337,False,"{""primaryNominees"": [""nm1297015""], ""secondaryNominees"": [""tt5083738""]}"
"Academy Awards, USA",ev0000003,2019,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Marina de Tavira'],['nm0211920'],['Roma'],['tt6155172'],an1141342,False,"{""primaryNominees"": [""nm0211920""], ""secondaryNominees"": [""tt6155172""]}"
"Academy Awards, USA",ev0000003,2019,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Rachel Weisz'],['nm0001838'],['The Favourite'],['tt5083738'],an1141336,False,"{""primaryNominees"": [""nm0001838""], ""secondaryNominees"": [""tt5083738""]}"
"Academy Awards, USA",ev0000003,2020,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Laura Dern'],['nm0000368'],['Marriage Story'],['tt7653254'],an1295688,True,"{""primaryNominees"": [""nm0000368""], ""secondaryNominees"": [""tt7653254""]}"
"Academy Awards, USA",ev0000003,2020,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Florence Pugh'],['nm6073955'],['Little Women'],['tt3281548'],an1295691,False,"{""primaryNominees"": [""nm6073955""], ""secondaryNominees"": [""tt3281548""]}"
"Academy Awards, USA",ev0000003,2020,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Kathy Bates'],['nm0000870'],['Richard Jewell'],['tt3513548'],an1295696,False,"{""primaryNominees"": [""nm0000870""], ""secondaryNominees"": [""tt3513548""]}"
"Academy Awards, USA",ev0000003,2020,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Margot Robbie'],['nm3053338'],['Bombshell'],['tt6394270'],an1295689,False,"{""primaryNominees"": [""nm3053338""], ""secondaryNominees"": [""tt6394270""]}"
"Academy Awards, USA",ev0000003,2020,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Scarlett Johansson'],['nm0424060'],['Jojo Rabbit'],['tt2584384'],an1295690,False,"{""primaryNominees"": [""nm0424060""], ""secondaryNominees"": [""tt2584384""]}"
"Academy Awards, USA",ev0000003,2021,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Amanda Seyfried'],['nm1086543'],['Mank'],['tt10618286'],an1478546,False,"{""primaryNominees"": [""nm1086543""], ""secondaryNominees"": [""tt10618286""]}"
"Academy Awards, USA",ev0000003,2021,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Glenn Close'],['nm0000335'],['Hillbilly Elegy'],['tt6772802'],an1482190,False,"{""primaryNominees"": [""nm0000335""], ""secondaryNominees"": [""tt6772802""]}"
"Academy Awards, USA",ev0000003,2021,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Maria Bakalova'],['nm7210025'],['Borat Subsequent Moviefilm'],['tt13143964'],an1478547,False,"{""primaryNominees"": [""nm7210025""], ""secondaryNominees"": [""tt13143964""]}"
"Academy Awards, USA",ev0000003,2021,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Olivia Colman'],['nm1469236'],['The Father'],['tt10272386'],an1478545,False,"{""primaryNominees"": [""nm1469236""], ""secondaryNominees"": [""tt10272386""]}"
"Academy Awards, USA",ev0000003,2021,Oscar,Best Performance by an Actress in a Supporting Role,Best Performance by an Actress in a Supporting Role,['Yuh-Jung Youn'],['nm0950926'],['Minari'],['tt10633456'],an1478549,False,"{""primaryNominees"": [""nm0950926""], ""secondaryNominees"": [""tt10633456""]}"
"Academy Awards, USA",ev0000003,2005,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Clint Eastwood'],['nm0000142'],['Million Dollar Baby'],['tt0405159'],an0056565,True,"{""primaryNominees"": [""nm0000142""], ""secondaryNominees"": [""tt0405159""]}"
"Academy Awards, USA",ev0000003,2005,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Alexander Payne'],['nm0668247'],['Sideways'],['tt0375063'],an0056568,False,"{""primaryNominees"": [""nm0668247""], ""secondaryNominees"": [""tt0375063""]}"
"Academy Awards, USA",ev0000003,2005,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Martin Scorsese'],['nm0000217'],['The Aviator'],['tt0338751'],an0056566,False,"{""primaryNominees"": [""nm0000217""], ""secondaryNominees"": [""tt0338751""]}"
"Academy Awards, USA",ev0000003,2005,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Mike Leigh'],['nm0005139'],['Vera Drake'],['tt0383694'],an0056569,False,"{""primaryNominees"": [""nm0005139""], ""secondaryNominees"": [""tt0383694""]}"
"Academy Awards, USA",ev0000003,2005,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Taylor Hackford'],['nm0000431'],['Ray'],['tt0350258'],an0056567,False,"{""primaryNominees"": [""nm0000431""], ""secondaryNominees"": [""tt0350258""]}"
"Academy Awards, USA",ev0000003,2006,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Ang Lee'],['nm0000487'],['Brokeback Mountain'],['tt0388795'],an0057334,True,"{""primaryNominees"": [""nm0000487""], ""secondaryNominees"": [""tt0388795""]}"
"Academy Awards, USA",ev0000003,2006,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Bennett Miller'],['nm0587955'],['Capote'],['tt0379725'],an0057335,False,"{""primaryNominees"": [""nm0587955""], ""secondaryNominees"": [""tt0379725""]}"
"Academy Awards, USA",ev0000003,2006,Oscar,Best Achievement in Directing,Best Achievement in Directing,['George Clooney'],['nm0000123'],"['Good Night, and Good Luck.']",['tt0433383'],an0057337,False,"{""primaryNominees"": [""nm0000123""], ""secondaryNominees"": [""tt0433383""]}"
"Academy Awards, USA",ev0000003,2006,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Paul Haggis'],['nm0353673'],['Crash'],['tt0375679'],an0057336,False,"{""primaryNominees"": [""nm0353673""], ""secondaryNominees"": [""tt0375679""]}"
"Academy Awards, USA",ev0000003,2006,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Steven Spielberg'],['nm0000229'],['Munich'],['tt0408306'],an0057338,False,"{""primaryNominees"": [""nm0000229""], ""secondaryNominees"": [""tt0408306""]}"
"Academy Awards, USA",ev0000003,2007,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Martin Scorsese'],['nm0000217'],['The Departed'],['tt0407887'],an0056700,True,"{""primaryNominees"": [""nm0000217""], ""secondaryNominees"": [""tt0407887""]}"
"Academy Awards, USA",ev0000003,2007,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Alejandro G. Iñárritu'],['nm0327944'],['Babel'],['tt0449467'],an0056701,False,"{""primaryNominees"": [""nm0327944""], ""secondaryNominees"": [""tt0449467""]}"
"Academy Awards, USA",ev0000003,2007,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Clint Eastwood'],['nm0000142'],['Letters from Iwo Jima'],['tt0498380'],an0056702,False,"{""primaryNominees"": [""nm0000142""], ""secondaryNominees"": [""tt0498380""]}"
"Academy Awards, USA",ev0000003,2007,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Paul Greengrass'],['nm0339030'],['United 93'],['tt0475276'],an0056704,False,"{""primaryNominees"": [""nm0339030""], ""secondaryNominees"": [""tt0475276""]}"
"Academy Awards, USA",ev0000003,2007,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Stephen Frears'],['nm0001241'],['The Queen'],['tt0436697'],an0056703,False,"{""primaryNominees"": [""nm0001241""], ""secondaryNominees"": [""tt0436697""]}"
"Academy Awards, USA",ev0000003,2008,Oscar,Best Achievement in Directing,Best Achievement in Directing,"['Ethan Coen', 'Joel Coen']","['nm0001053', 'nm0001054']",['No Country for Old Men'],['tt0477348'],an0052332,True,"{""primaryNominees"": [""nm0001053"", ""nm0001054""], ""secondaryNominees"": [""tt0477348""]}"
"Academy Awards, USA",ev0000003,2008,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Jason Reitman'],['nm0718646'],['Juno'],['tt0467406'],an0052333,False,"{""primaryNominees"": [""nm0718646""], ""secondaryNominees"": [""tt0467406""]}"
"Academy Awards, USA",ev0000003,2008,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Julian Schnabel'],['nm0773603'],['The Diving Bell and the Butterfly'],['tt0401383'],an0052335,False,"{""primaryNominees"": [""nm0773603""], ""secondaryNominees"": [""tt0401383""]}"
"Academy Awards, USA",ev0000003,2008,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Paul Thomas Anderson'],['nm0000759'],['There Will Be Blood'],['tt0469494'],an0052336,False,"{""primaryNominees"": [""nm0000759""], ""secondaryNominees"": [""tt0469494""]}"
"Academy Awards, USA",ev0000003,2008,Oscar,Best Achievement in Directing,Best Achievement in Directing,['Tony Gilroy'],['nm0006904'],['Michael Clayton'],['tt0465538'],an0052334,False,"{""primaryNominees"": [""nm0006904""], ""secondaryNominees"": [""tt0465538""]}"
